word1,word2,count
મુખ્ય,આકર્ષણનું,1
રૈયોલી,મુખ્ય,1
માટે,રૈયોલી,1
સંશોધકો,યુવાનો,1
સમગ્ર,સંશોધકો,1
ધરાવતા,સમગ્ર,1
સૃષ્ટિમાં,રસ,1
નજરાણુંડાયનાસોરની,સૃષ્ટિમાં,1
પ્રવાસન,નજરાણુંડાયનાસોરની,1
અલભ્ય,પ્રવાસન,1
એક,અલભ્ય,1
ગુજરાતનું,વધુ,1
પછી,ગુજરાતનું,1
યુનિટી,પછી,1
ચમકાવશે,સ્ટેચ્યૂ,1
બાલાસિનોરને,ચમકાવશે,1
પર,બાલાસિનોરને,1
મેપ,પર,1
વર્લ્ડ,મેપ,1
પાર્ક,વર્લ્ડ,1
હવે,પ્રવાસન,1
માધ્યમથી,હવે,1
પ્રદર્શનના,માધ્યમથી,1
જખમ,તરીકે,1
તંત્રના,ફંગલ,1
પ્રજનન,તંત્રના,1
તેમજ,પ્રજનન,1
સારવારમાં,તેમજ,1
કેન્સિડિઆસિસના,સારવારમાં,1
દરમિયાન,કેન્સિડિઆસિસના,1
ઝાલેન,સગર્ભાવસ્થા,1
સપોઝટિરીટર્સ,ઝાલેન,1
યોનિમાર્ગના,સપોઝટિરીટર્સ,1
કે,યોનિમાર્ગના,1
આમ,એ,1
અહીંયા,બને,1
બંદૂકો,અહીંયા,1
જેવી,બંદૂકો,1
પિસ્તોલ,જેવી,1
રિવોલ્વર,પિસ્તોલ,1
વધારે,રિવોલ્વર,1
નહીં,કરાવી,1
પાસે,નહીં,1
અન્યની,પાસે,1
કોઈ,અન્યની,1
ઓપરેટર,અથવા,1
જૂના,ઓપરેટર,1
ફંગલ,જખમ,1
તરીકે,ઉત્તમ,1
અદભૂત,પ્રદર્શનના,1
ઉત્તમ,અસરકારક,1
સંબંધિત,અદભૂત,1
ડાયનાસોર,સાથે,1
અને,ડાયનાસોર,1
સ્ટેચ્યૂ,રસપ્રદ,1
ડાયનાસોર,સ્ટેચ્યૂ,1
પાર્કમાં,ડાયનાસોર,1
રોમાંચ,ગુજરાતમાં,1
જ,રોમાંચ,1
જ,અનુભવ્યો,1
પડદે,જ,1
ટેલિવિઝનના,પડદે,1
અને,ટેલિવિઝનના,1
સૌએ,માત્ર,1
રોમાંચ,આપણે,1
જે,રોમાંચ,1
સનસનાટીભર્યા,અદૃશ્ય,1
બર્નિંગ,સનસનાટીભર્યા,1
છે,બર્નિંગ,1
ધીમે,ઘટે,1
લક્ષણો,અદૃશ્ય,1
પછી,લક્ષણો,1
ઉપયોગ,પછી,1
દિવસે,ઉપયોગ,1
શુભ૧૦૮,સુધી,1
સુધી,૧ર૪૯થી,1
૧ર૪૯થી,ચલલાભઅમૃત૧૬પ૧,1
મથકે,ચોથા,1
નામની,દવાઓનો,1
૯૬,નામની,1
૨૫,૯૬,1
૫૦,૨૫,1
મેલાથીન,૫૦,1
૫,મેલાથીન,1
લેમ્બાડસાલોથ્રીન,૫,1
૫,લેમ્બાડસાલોથ્રીન,1
ફ્રિપ્રોનિલ,૫,1
૧૨૫,ફ્રિપ્રોનિલ,1
અથવા,૧૨૫,1
૨૮,અથવા,1
ડેલ્ટામેથ્રીન,૨૮,1
૫૦,ડેલ્ટામેથ્રીન,1
૫૦,ક્લોરપાયરીફોસ,1
૮૦,ક્લોરપાયરીફોસ,1
બેંડીયોકાર્બ,૮૦,1
માટે,બેંડીયોકાર્બ,1
દ્વારા,તીડ,1
ખેતીવાડી,વિભાગ,1
જિલ્લાના,ખેતીવાડી,1
દવાની,વ્યવસ્થા,1
માટે,દવાની,1
દવાઓનો,છંટકાવ,1
આરોપીને,લાવતા,1
સહકારી,મંડળીમાં,1
લાવતા,સમયે,1
૩,ફરિદબાવા,1
જામનગરના,યાદવનગરમાં,1
સોંપવા,હુકમ,1
તેને,દિવસના,1
કોર્ટમાં,ચોથા,1
હતી,કોર્ટમાં,1
મજબૂત,બનાવી,1
અનેવ્યવસ્થાને,મજબૂત,1
સુરક્ષા,અનેવ્યવસ્થાને,1
પોલીસે,સુરક્ષા,1
આરોપીઓને,રજૂ,1
ન્યાયાલયમાં,દુષ્કર્મ,1
જામનગરના,ન્યાયાલયમાં,1
મંગળવારે,જામનગરના,1
ચાંપતા,પોલીસ,1
આરોપીને,ચાંપતા,1
કેસના,આરોપીને,1
બાદ,દુષ્કર્મ,1
કરવાની,ઘટના,1
ઘા,કરવાની,1
ચપ્પલના,ઘા,1
મહિલાઓએ,ચપ્પલના,1
સમયે,મહિલાઓએ,1
મંડળીમાં,તીડ,1
દ્વારા,સહકારી,1
ચલલાભઅમૃત૧૬પ૧,સુધી,1
મિસાઈલ,આર,1
વ્યૂહાત્મક,બેલિસ્ટિક,1
સર્વિસ,વ્યૂહાત્મક,1
આવી,સર્વિસ,1
વાહનો,ઉત્પાદન,1
લોન્ચ,માટે,1
વ્યાપારી,લોન્ચ,1
અવકાશયાન,વ્યાપારી,1
પ્લાન્ટ,અવકાશયાન,1
પર,પ્લાન્ટ,1
એક,જરૂરિયાત,1
ડિઝાઇન,એક,1
મિસાઇલો,ડિઝાઇન,1
હળવા,મિસાઇલો,1
આર્થિક,હળવા,1
પાડીને,આર્થિક,1
પ્રારંભિક,ના,1
શુભઅમૃતરર૯,સુધી,1
ર૧૩૧થી,શુભઅમૃતરર૯,1
સુધી,ર૧૩૧થી,1
લાભ૧૯પ૧,સુધી,1
થી,લાભ૧૯પ૧,1
૧૮૧ર,થી,1
સુધી,૧૮૧ર,1
બેલિસ્ટિક,મિસાઈલ,1
આર,ફેક્ટરી,1
અટકાવવા,તંત્ર,1
ફેક્ટરી,માંથી,1
ઉપદ્રવને,અટકાવવા,1
તીડના,ઉપદ્રવને,1
છે,તીડના,1
સાહિત્ય,વિતરણ,1
અને,સાહિત્ય,1
છંટકાવની,માહિતી,1
દવા,છંટકાવની,1
તીડના,નિયંત્રણ,1
આ,તીડના,1
વિસ્તરણ,ટીમે,1
વિભાગની,વિસ્તરણ,1
ખેતીવાડી,વિભાગની,1
લઇને,કચ્છ,1
ગરકાવ,થયા,1
ચીંતામાં,ગરકાવ,1
ખેડુતો,ચીંતામાં,1
ત્રાટકતા,ખેડુતો,1
તીડ,ત્રાટકતા,1
જિલ્લામાં,તીડ,1
ઉપલબ્ધ,પરથી,1
રીતે,ઉપલબ્ધ,1
વ્યાપારી,રીતે,1
માંથી,વ્યાપારી,1
એમએનપી,પોતાના,1
પોર્ટ,કરાવ્યા,1
સમયે,અમુક,1
આવતાં,ચકચાર,1
તરખાટ,મચાવતી,1
દીધી,બોલતી,1
આપીને,કરી,1
અમિતાભે,ફક્ત,1
કમેન્ટ,અમિતાભે,1
ભદ્દી,કમેન્ટ,1
કરી,ભદ્દી,1
કોઈએ,કરી,1
લઈને,કોઈએ,1
ઐશ્વર્યાને,લઈને,1
વહુ,ઐશ્વર્યાને,1
ઘડ્યાનું,સામે,1
જિઓમાં,નંબર,1
કારસ્તાન,ઘડ્યાનું,1
પડાવવાનું,કારસ્તાન,1
પૈસા,પડાવવાનું,1
સગા,પાસેથી,1
કરી,દર્દીના,1
ઇન્જેકશન,આપવા,1
દર્દીને,રેમડેસિવિર,1
તમારા,દર્દીને,1
કરીફોન,કરી,1
મેસેજ,કરીફોન,1
લેભાગુએ,મેસેજ,1
મચાવતી,તસ્કર,1
તસ્કર,ગેંગને,1
ગેંગને,પકડવામાં,1
પકડવામાં,નિષ્ફળ,1
કેટલાક,મહિનાથી,1
અટકળો,છેલ્લા,1
એવી,અટકળો,1
સિક્વલ,બનવાની,1
હિટ,થઈ,1
પર,સુપર,1
બોક્સઓફિસ,પર,1
ફિલ્મ,બોક્સઓફિસ,1
હતો,ફિલ્મ,1
રોલમાં,હતો,1
ખાન,લીડ,1
એન્ટ્રીમાં,સલમાન,1
નો,એન્ટ્રીમાં,1
ફિલ્મ,નો,1
માટે,એકબીજા,1
પ્રમોશન,ખાલી,1
સંખ્યામાં,પ્રમોશન,1
મર્યાદિત,સંખ્યામાં,1
પ્રમોશન,મર્યાદિત,1
અંદર,પ્રમોશન,1
રેટિંગ,કર્મચારીઓ,1
દરેક,રેટિંગ,1
નિષ્ફળ,પોલીસ,1
એક,લેભાગુએ,1
સગાને,એક,1
દાખલ,એક,1
કાળો,કહેર,1
ફરીથી,કોરોનાએ,1
હાલમાં,ફરીથી,1
લઇ,નોંધપાત્ર,1
દબોચી,લઇ,1
સહિતનાને,દબોચી,1
એમઆર,સહિતનાને,1
કર્મચારીઓ,એમઆર,1
સ્ટોરના,કર્મચારીઓ,1
મેડિકલ,સ્ટોરના,1
લઇ,મેડિકલ,1
કોૈભાંડ,ઝડપી,1
મોટુ,કોૈભાંડ,1
કાળાબજારનું,મોટુ,1
ઇન્જેકશનના,કાળાબજારનું,1
રેમડેસિવિર,ઇન્જેકશનના,1
પોલીસને,રેમડેસિવિર,1
વર્ષે,રાજકોટ,1
કરવા,ઉતરી,1
ઉઠાવી,કમાણી,1
મજબૂરીનો,ફાયદો,1
લોકોની,મજબૂરીનો,1
લેભાગુઓ,લોકોની,1
અમુક,લેભાગુઓ,1
કોરોનાએ,કાળો,1
કહેર,વર્તાવવાનું,1
સેન્ટરમાં,દાખલ,1
વર્તાવવાનું,ચાલુ,1
હોસ્પિટલ,કોવિડ,1
પડવા,આદેશ,1
તૂટી,પડવા,1
બજાર,કરનારાઓ,1
ઇન્જેકશનના,કાળા,1
આ,ઇન્જેકશનના,1
પોલીસવડાએ,આ,1
અધિક,પોલીસવડાએ,1
રાજ્યના,અધિક,1
જ,રાજ્યના,1
ગઇકાલે,જ,1
કાળાબજાર,કરવાનું,1
તેના,કાળાબજાર,1
અમુકે,તેના,1
અને,અમુકે,1
ઇન્જેકશનની,અછત,1
ફરીથી,રેમડેસિવિર,1
ઉભરાઇ,રહી,1
દર્દીઓથી,ઉભરાઇ,1
સંક્રમિત,દર્દીઓથી,1
સતત,સંક્રમિત,1
હોસ્પિટલો,સતત,1
અને,હોસ્પિટલો,1
મહિનાથી,સાંભળવા,1
ફિલ્મની,સિક્વલનું,1
સિક્વલનું,નામ,1
સિમને,એકટીવેટ,1
નારાયણભાઈ,જાની,1
દર્શન,નારાયણભાઈ,1
અદ્દભુત,દર્શન,1
અને,આરોપીઓને,1
મજબુત,થશે,1
સકંજો,વધુ,1
પર,સકંજો,1
હવે,આરોપીઓ,1
આ,રિપોર્ટના,1
સુત્રોના,દાવા,1
ત્રીજા,મહિનાનો,1
શક,સંવત,1
જ્યારે,શક,1
આઠમા,મહિનાનો,1
વર્ષના,આઠમા,1
પંચાગના,વિક્રમ,1
વૈદિક,પંચાગના,1
હિંદુ,વૈદિક,1
દિવસ,હિંદુ,1
દશમ,કહેવાય,1
સુદ,દશમ,1
ગુજરાતીમાં,જેઠ,1
૧૦ને,ગુજરાતીમાં,1
જિયો,સિમને,1
એકટીવેટ,કરવામાં,1
પગાર,આપવાનો,1
કરવામાં,દિવસ,1
વાર,જિઓમાં,1
લઈને,સવારના,1
વાગ્યાથી,લઈને,1
સમય,રાતના,1
ડેડ,થઈ,1
માટે,ડેડ,1
ફોન,બે,1
એકટીવેટે,થતા,1
સિમ,એકટીવેટે,1
બાદ,સિમ,1
પોર્ટ,થયા,1
રહેશે,નંબર,1
ફીસ,આપવાની,1
રૂપિયા,ફીસ,1
તમારે,રૂપિયા,1
જશે,તેના,1
ડિએકટીવેટ,થઈ,1
સિમ,ડિએકટીવેટ,1
જૂનુ,સિમ,1
બાદ,જૂનુ,1
એકટીવેટ,થયા,1
સિમ,એકટીવેટ,1
